timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1500293031.116152,-1.505862,-0.179225,-0.429832,-0.101471,0.901405,0.913462,-0.981908,0.178267,-0.063850,0.512411,0.221757,-0.012292,-50.561417,-7.969320,-2.065880,,,,,,,
1500293031.126728,-1.497916,-0.189686,-0.428066,0.156872,0.656161,1.021091,-0.979457,0.188550,-0.071509,0.509959,0.211474,-0.004632,-50.561417,-7.969320,-2.065880,,,,,,,
1500293031.137306,-1.492354,-0.200677,-0.423519,0.399108,0.366708,1.080831,-0.976919,0.199333,-0.076789,0.437276,0.176293,0.056190,-50.618023,-7.463316,-2.519784,,,,,,,
1500293031.158459,-1.488897,-0.223478,-0.408510,0.686105,-0.182623,1.162702,-0.971864,0.221622,-0.079773,0.341523,0.182781,0.152084,-50.747860,-6.342072,-2.944029,,,,,,,
1500293031.147883,-1.489390,-0.211936,-0.416710,0.581431,0.073878,1.122264,-0.974388,0.210353,-0.079497,0.344047,0.194051,0.151808,-50.747860,-6.342072,-2.944029,,,,,,,
1500293031.169037,-1.490456,-0.235822,-0.399433,0.757317,-0.392499,1.257208,-0.969186,0.233642,-0.078033,0.287927,0.226410,0.233932,-50.819862,-5.754560,-2.908805,,,,,,,
1500293031.179614,-1.493368,-0.249291,-0.389957,0.760310,-0.519104,1.365587,-0.966184,0.246717,-0.074960,0.233549,0.265948,0.257318,-50.972160,-4.468291,-2.471418,,,,,,,
1500293031.190190,-1.497083,-0.264055,-0.380362,0.771504,-0.600006,1.492501,-0.962718,0.260997,-0.071094,0.230083,0.251668,0.253451,-50.972160,-4.468291,-2.471418,,,,,,,
1500293031.200768,-1.501074,-0.280074,-0.370615,0.778417,-0.623969,1.600076,-0.958700,0.276427,-0.066951,0.226064,0.236238,0.249309,-51.045879,-3.734464,-2.146326,,,,,,,
1500293031.211345,-1.504747,-0.297173,-0.360870,0.772677,-0.600709,1.695622,-0.954083,0.292819,-0.063108,0.165646,0.224836,0.235670,-51.165699,-2.063291,-1.431448,,,,,,,
1500293031.221921,-1.507602,-0.315079,-0.351255,0.748668,-0.520366,1.758384,-0.948874,0.309891,-0.060044,0.160437,0.207763,0.232605,-51.165699,-2.063291,-1.431448,,,,,,,
1500293031.232499,-1.509262,-0.333411,-0.342252,0.679289,-0.396143,1.783440,-0.943143,0.327268,-0.058109,0.132535,0.146243,0.253772,-51.202610,-1.145674,-1.102260,,,,,,,
1500293031.243077,-1.509466,-0.351912,-0.334282,0.572613,-0.225784,1.786700,-0.936951,0.344693,-0.057536,0.125152,0.058521,0.296687,-51.217537,0.767763,-0.639727,,,,,,,
1500293031.253653,-1.507951,-0.370574,-0.327715,0.437615,-0.025319,1.802348,-0.930279,0.362151,-0.058541,0.118481,0.041063,0.297692,-51.217537,0.767763,-0.639727,,,,,,,
1500293031.264230,-1.504846,-0.389565,-0.322800,0.274215,0.171477,1.826577,-0.923063,0.379786,-0.060965,0.122175,-0.036021,0.337012,-51.194977,1.733493,-0.551291,,,,,,,
1500293031.274808,-1.500252,-0.409066,-0.319812,0.085861,0.375364,1.870439,-0.915211,0.397753,-0.064670,0.114323,-0.053988,0.340717,-51.088661,3.700264,-0.700998,,,,,,,
1500293031.285384,-1.494702,-0.429276,-0.319088,-0.130965,0.540612,1.917840,-0.906636,0.416212,-0.069123,0.105748,-0.072447,0.345170,-51.088661,3.700264,-0.700998,,,,,,,
1500293031.295961,-1.488315,-0.449977,-0.320748,-0.351043,0.709704,1.942013,-0.897396,0.434945,-0.074187,0.044368,-0.112985,0.380446,-51.001102,4.718532,-0.926011,,,,,,,
1500293031.306539,-1.481704,-0.471019,-0.324856,-0.569977,0.825793,1.952505,-0.887572,0.453794,-0.079286,-0.040940,-0.168714,0.373094,-50.747055,6.812096,-1.601940,,,,,,,
1500293031.317115,-1.475351,-0.492338,-0.331247,-0.769011,0.895997,1.960340,-0.877219,0.472687,-0.083982,-0.051293,-0.187607,0.377790,-50.747055,6.812096,-1.601940,,,,,,,
1500293031.327693,-1.469903,-0.514240,-0.339697,-0.939244,0.895799,2.003341,-0.866239,0.491874,-0.087696,-0.110247,-0.240699,0.318348,-50.579205,7.870913,-2.006893,,,,,,,
,,,,,,,,,,,,,,,,46.907940,-94.376808,435.263672,0.720000,34.804688,1500293030.999922,
1500293031.338270,-1.465941,-0.536773,-0.349636,-1.047285,0.821859,2.047198,-0.854644,0.511365,-0.089944,-0.184602,-0.273145,0.188516,-50.156460,10.039755,-2.787004,,,,,,,
1500293031.348846,-1.463683,-0.559866,-0.359977,-1.061294,0.682579,2.093136,-0.842470,0.531073,-0.090586,-0.196776,-0.292853,0.189158,-50.156460,10.039755,-2.787004,,,,,,,
1500293031.359423,-1.463444,-0.583082,-0.369895,-0.996074,0.472377,2.094649,-0.829964,0.550599,-0.089443,-0.209281,-0.312379,0.188014,-49.900848,11.162527,-3.088322,,,,,,,
1500293031.370001,-1.464869,-0.606086,-0.378224,-0.836520,0.248848,2.088669,-0.817277,0.569655,-0.086897,-0.329863,-0.354659,0.040221,-49.319138,13.432519,-3.380091,,,,,,,
1500293031.380577,-1.467476,-0.628777,-0.383857,-0.592226,0.002242,2.086178,-0.804434,0.588156,-0.083411,-0.342706,-0.373160,0.036735,-49.319138,13.432519,-3.380091,,,,,,,
1500293031.391155,-1.470895,-0.650978,-0.386472,-0.345218,-0.228429,2.058053,-0.791525,0.605965,-0.079339,-0.451913,-0.421242,-0.053703,-49.003345,14.546787,-3.361208,,,,,,,
1500293031.412308,-1.478379,-0.692642,-0.381889,0.177183,-0.628582,1.911478,-0.766278,0.638573,-0.071019,-0.578174,-0.492271,-0.102122,-48.333145,16.698162,-3.051713,,,,,,,
1500293031.401732,-1.474672,-0.672339,-0.385869,-0.089586,-0.446772,2.001827,-0.778756,0.622817,-0.075089,-0.565696,-0.476516,-0.098053,-48.333145,16.698162,-3.051713,,,,,,,
1500293031.422886,-1.481298,-0.711507,-0.374250,0.454963,-0.773962,1.798018,-0.754348,0.652976,-0.067694,-0.664522,-0.581427,-0.113657,-47.987534,17.709408,-2.794299,,,,,,,
1500293031.433464,-1.482869,-0.728840,-0.363268,0.689528,-0.852753,1.671417,-0.743066,0.666005,-0.065505,-0.728919,-0.630635,-0.103990,-47.307568,19.528198,-2.208712,,,,,,,
1500293031.444040,-1.483202,-0.744546,-0.349180,0.906524,-0.955511,1.527605,-0.732576,0.677638,-0.064334,-0.739409,-0.642268,-0.105160,-47.307568,19.528198,-2.208712,,,,,,,
1500293031.454617,-1.482441,-0.758426,-0.331617,1.157640,-1.099295,1.376247,-0.723088,0.687779,-0.064055,-0.748897,-0.652410,-0.105439,-46.981537,20.328499,-1.929212,,,,,,,
1500293031.475770,-1.476866,-0.780706,-0.284522,1.691616,-1.417065,1.070925,-0.707285,0.703781,-0.066632,-0.786154,-0.684753,-0.108524,-46.389160,21.688728,-1.371022,,,,,,,
1500293031.465194,-1.480231,-0.770533,-0.310048,1.435737,-1.243215,1.235873,-0.714599,0.696518,-0.064896,-0.778840,-0.677490,-0.110260,-46.389160,21.688728,-1.371022,,,,,,,
1500293031.486348,-1.472633,-0.788516,-0.255356,1.930271,-1.590527,0.866840,-0.701505,0.709308,-0.069084,-0.812396,-0.693424,-0.096016,-46.127254,22.255810,-1.090833,,,,,,,
1500293031.496926,-1.467939,-0.793599,-0.223241,2.118596,-1.760029,0.633455,-0.697578,0.712882,-0.072005,-0.827187,-0.683295,-0.030503,-45.713024,23.115299,-0.487021,,,,,,,
1500293031.507502,-1.463513,-0.796059,-0.189297,2.238530,-1.905392,0.410029,-0.695507,0.714605,-0.074904,-0.829258,-0.685018,-0.027604,-45.713024,23.115299,-0.487021,,,,,,,
1500293031.518079,-1.459491,-0.796114,-0.154513,2.299569,-1.984434,0.204068,-0.695161,0.714643,-0.077696,-0.806976,-0.667417,0.035567,-45.576733,23.387482,-0.147235,,,,,,,
1500293031.528657,-1.455614,-0.793962,-0.119601,2.324237,-1.985039,0.008257,-0.696380,0.713136,-0.080568,-0.805756,-0.665911,0.038438,-45.438950,23.646830,0.603131,,,,,,,
1500293031.539233,-1.451946,-0.789684,-0.085555,2.283102,-1.925202,-0.186014,-0.699103,0.710131,-0.083482,-0.803033,-0.662905,0.041352,-45.438950,23.646830,0.603131,,,,,,,
1500293031.549810,-1.448464,-0.783515,-0.052821,2.224128,-1.846208,-0.360609,-0.703143,0.705774,-0.086449,-0.748105,-0.635568,0.062401,-45.432655,23.646595,0.973050,,,,,,,
1500293031.560388,-1.446024,-0.775414,-0.021897,2.136832,-1.827405,-0.551331,-0.708579,0.700012,-0.088873,-0.721306,-0.522278,0.061697,-45.539223,23.402363,1.656188,,,,,,,
1500293031.570964,-1.445443,-0.765484,0.006956,2.036205,-1.854630,-0.725098,-0.715389,0.692886,-0.090149,-0.714497,-0.515152,0.062973,-45.539223,23.402363,1.656188,,,,,,,
1500293031.581542,-1.446448,-0.754528,0.034588,2.008666,-1.906966,-0.806046,-0.722969,0.684945,-0.090366,-0.734886,-0.317620,-0.011303,-45.651451,23.153828,2.019921,,,,,,,
1500293031.592119,-1.447854,-0.743125,0.062473,2.069043,-1.928497,-0.835565,-0.730800,0.676592,-0.090302,-0.650136,-0.264788,-0.129013,-45.932343,22.498316,2.877584,,,,,,,
1500293031.602695,-1.448886,-0.731460,0.091142,2.145949,-1.911502,-0.855151,-0.738676,0.667957,-0.090501,-0.642259,-0.256153,-0.128813,-45.932343,22.498316,2.877584,,,,,,,
1500293031.613272,-1.449680,-0.719184,0.120141,2.182193,-1.891570,-0.924854,-0.746832,0.658771,-0.090898,-0.528925,-0.252903,-0.177565,-46.067429,22.158207,3.322762,,,,,,,
1500293031.623850,-1.451115,-0.705796,0.148629,2.164672,-1.898897,-1.042336,-0.755651,0.648640,-0.090871,-0.520106,-0.242771,-0.177592,-46.336838,21.440388,4.176388,,,,,,,
1500293031.634426,-1.453456,-0.691115,0.176093,2.136746,-1.889192,-1.171974,-0.765237,0.637397,-0.090208,-0.510520,-0.231528,-0.178255,-46.336838,21.440388,4.176388,,,,,,,
1500293031.645004,-1.455987,-0.675353,0.203679,2.203895,-1.888353,-1.269931,-0.775348,0.625173,-0.089410,-0.386624,-0.180654,-0.300970,-46.490715,21.011156,4.623773,,,,,,,
1500293031.655581,-1.458004,-0.658526,0.232698,2.379314,-1.891392,-1.354555,-0.785870,0.611951,-0.089018,-0.301990,-0.067548,-0.501634,-46.828392,20.017664,5.534372,,,,,,,
1500293031.666157,-1.458588,-0.640468,0.264970,2.686820,-1.910184,-1.450391,-0.796774,0.597571,-0.089781,-0.291086,-0.053168,-0.500871,-46.828392,20.017664,5.534372,,,,,,,
1500293031.676735,-1.458214,-0.621171,0.301330,3.060810,-2.024735,-1.516100,-0.808049,0.581988,-0.091358,-0.170832,0.053907,-0.679714,-47.000801,19.484129,5.960530,,,,,,,
1500293031.687312,-1.457429,-0.600510,0.342674,3.520730,-2.218943,-1.596909,-0.819752,0.565063,-0.093333,-0.040295,0.151322,-0.766378,-47.333153,18.384403,6.769116,,,,,,,
1500293031.697888,-1.456947,-0.578882,0.389475,4.004459,-2.481363,-1.618065,-0.831656,0.547088,-0.095095,-0.028390,0.169297,-0.764616,-47.333153,18.384403,6.769116,,,,,,,
1500293031.708466,-1.457353,-0.556782,0.441515,4.473553,-2.753792,-1.600090,-0.843503,0.528457,-0.096103,-0.016543,0.187928,-0.763608,-47.471584,17.849709,7.216044,,,,,,,
1500293031.719043,-1.459700,-0.534712,0.497516,4.805533,-3.045630,-1.555135,-0.855111,0.509593,-0.095392,0.071588,0.255788,-0.682180,-47.619263,16.952137,8.322582,,,,,,,
1500293031.729620,-1.464793,-0.512936,0.555292,4.950527,-3.265863,-1.524378,-0.866417,0.490738,-0.092189,0.082893,0.274643,-0.685384,-47.619263,16.952137,8.322582,,,,,,,
1500293031.740197,-1.472662,-0.491887,0.612850,4.936650,-3.388181,-1.484488,-0.877202,0.472290,-0.086361,0.120305,0.287277,-0.507160,-47.609509,16.617170,9.024362,,,,,,,
1500293031.750775,-1.482644,-0.471956,0.668933,4.815580,-3.400754,-1.415891,-0.887222,0.454629,-0.078414,0.115128,0.256186,-0.372147,-47.428963,16.142441,10.684080,,,,,,,
1500293031.761351,-1.493791,-0.453822,0.722576,4.607309,-3.277157,-1.306264,-0.896114,0.438404,-0.069142,0.124020,0.272411,-0.381419,-47.428963,16.142441,10.684080,,,,,,,
1500293031.771928,-1.505059,-0.437469,0.773233,4.360580,-3.078513,-1.210971,-0.903870,0.423649,-0.059504,0.078263,0.242062,-0.347539,-47.267292,16.007929,11.566504,,,,,,,
1500293031.782506,-1.515682,-0.422968,0.820671,4.083230,-2.806371,-1.094542,-0.910490,0.410469,-0.050232,0.016828,0.218742,-0.383377,-46.865807,15.939116,13.182386,,,,,,,
1500293031.793082,-1.525003,-0.409982,0.865094,3.840614,-2.503728,-1.015955,-0.916167,0.398593,-0.041984,0.022505,0.230619,-0.391625,-46.865807,15.939116,13.182386,,,,,,,
1500293031.803659,-1.533021,-0.398076,0.906814,3.619249,-2.250445,-0.955949,-0.921151,0.387645,-0.034813,0.027490,0.241566,-0.398796,-46.656128,15.983770,13.854937,,,,,,,
1500293031.814237,-1.540020,-0.386854,0.946504,3.465396,-2.048749,-0.940275,-0.925662,0.377277,-0.028497,-0.006070,0.208264,-0.466757,-46.283081,16.144047,14.882227,,,,,,,
1500293031.824813,-1.546433,-0.375892,0.984551,3.339806,-1.913327,-0.943259,-0.929904,0.367103,-0.022660,-0.001828,0.218438,-0.472595,-46.283081,16.144047,14.882227,,,,,,,
1500293031.835390,-1.552545,-0.365003,1.021492,3.256715,-1.818837,-0.964810,-0.933967,0.356952,-0.017048,-0.013115,0.198834,-0.536144,-46.123344,16.230471,15.278854,,,,,,,
1500293031.856544,-1.563582,-0.343107,1.093198,3.155520,-1.633420,-1.022676,-0.941690,0.336414,-0.006794,-0.005790,0.197292,-0.576809,-45.846775,16.380325,15.937151,,,,,,,
1500293031.845968,-1.558227,-0.354118,1.057666,3.205414,-1.718394,-0.981474,-0.937878,0.346764,-0.011789,-0.009601,0.186943,-0.571814,-45.846775,16.380325,15.937151,,,,,,,
1500293031.867121,-1.568711,-0.331843,1.128174,3.116123,-1.559383,-1.057816,-0.945442,0.325786,-0.001972,0.009361,0.209096,-0.622509,-45.730122,16.443956,16.204544,,,,,,,
1500293031.877699,-1.573524,-0.320274,1.162948,3.116885,-1.490144,-1.101583,-0.949146,0.314827,0.002589,0.013065,0.220055,-0.627070,-45.548267,16.515224,16.638430,,,,,,,
1500293031.888275,-1.577799,-0.308679,1.198115,3.173909,-1.414003,-1.116011,-0.952712,0.303801,0.006672,0.016631,0.231081,-0.631153,-45.548267,16.515224,16.638430,,,,,,,
1500293031.898853,-1.581362,-0.297175,1.234171,3.273190,-1.335648,-1.114565,-0.956114,0.292820,0.010102,0.044447,0.243221,-0.692231,-45.481213,16.536762,16.799696,,,,,,,
1500293031.909430,-1.584255,-0.285819,1.271533,3.403028,-1.277869,-1.112013,-0.959344,0.281943,0.012912,0.054544,0.255517,-0.717243,-45.388218,16.625744,16.962574,,,,,,,
1500293031.920006,-1.586832,-0.274464,1.310332,3.544752,-1.259754,-1.130437,-0.962447,0.271031,0.015435,0.057647,0.266430,-0.719765,-45.388218,16.625744,16.962574,,,,,,,
1500293031.930584,-1.589644,-0.262932,1.350280,3.644057,-1.267976,-1.161047,-0.965461,0.259912,0.018199,0.071708,0.257544,-0.677943,-45.357616,16.707087,16.964506,,,,,,,
1500293031.941161,-1.592775,-0.251212,1.391006,3.719830,-1.277428,-1.192979,-0.968378,0.248578,0.021287,0.084833,0.252322,-0.599336,-45.313446,16.897243,16.894068,,,,,,,
1500293031.951737,-1.596044,-0.239281,1.432387,3.774507,-1.249434,-1.223510,-0.971199,0.237004,0.024526,0.087654,0.263896,-0.602575,-45.313446,16.897243,16.894068,,,,,,,
1500293031.962315,-1.599295,-0.227237,1.473967,3.802025,-1.203387,-1.244151,-0.973897,0.225287,0.027762,0.104894,0.263162,-0.500418,-45.301769,16.988419,16.833830,,,,,,,
1500293031.972893,-1.602502,-0.215386,1.515542,3.800860,-1.156421,-1.230496,-0.976403,0.213725,0.030968,0.107400,0.274724,-0.503624,-45.318195,17.145414,16.629213,,,,,,,
1500293031.983469,-1.605951,-0.203979,1.556578,3.738090,-1.128896,-1.196055,-0.978663,0.202568,0.034418,0.109660,0.285881,-0.507075,-45.318195,17.145414,16.629213,,,,,,,
1500293031.994046,-1.609852,-0.193048,1.596573,3.639890,-1.112218,-1.159177,-0.980676,0.191851,0.038320,0.120675,0.303693,-0.413183,-45.339287,17.223183,16.490776,,,,,,,
1500293032.015200,-1.610244,-0.180896,1.673426,3.342854,-1.016501,-1.027545,-0.982918,0.179911,0.038794,0.138222,0.318624,-0.342245,-45.380608,17.367199,16.223917,,,,,,,
1500293032.004624,-1.606082,-0.190614,1.636613,3.503820,-1.081174,-1.105067,-0.981277,0.189462,0.034639,0.136581,0.309073,-0.338091,-45.380608,17.367199,16.223917,,,,,,,
1500293032.025777,-1.594210,-0.192051,1.712111,3.192704,-0.914360,-0.957218,-0.981346,0.190872,0.022981,0.147651,0.277756,-0.283617,-45.390167,17.815525,15.702690,,,,,,,
1500293032.046931,-1.592005,-0.182933,1.778506,2.886254,-0.778888,-0.814401,-0.983093,0.181914,0.020853,0.152695,0.270326,-0.273371,-45.379105,18.892963,14.423161,,,,,,,
1500293032.036355,-1.589496,-0.191135,1.746846,3.037846,-0.836281,-0.894331,-0.981618,0.189973,0.018358,0.151219,0.262267,-0.270875,-45.379105,18.892963,14.423161,,,,,,,
1500293032.057508,-1.594553,-0.175590,1.808728,2.773515,-0.745657,-0.738283,-0.984346,0.174689,0.023389,0.153947,0.277551,-0.275907,-45.385391,19.300236,13.852857,,,,,,,
1500293032.068086,-1.597548,-0.169090,1.838069,2.703060,-0.765570,-0.666098,-0.985386,0.168286,0.026367,0.158359,0.245517,-0.307602,-45.476421,19.381023,13.435232,,,,,,,
1500293032.078662,-1.601231,-0.163345,1.866898,2.664474,-0.816790,-0.607535,-0.986232,0.162620,0.030025,0.159206,0.251183,-0.311260,-45.476421,19.381023,13.435232,,,,,,,
1500293032.089239,-1.605744,-0.157997,1.895450,2.642834,-0.874895,-0.589398,-0.986941,0.157340,0.034505,0.124515,0.230233,-0.347555,-45.500507,19.448572,13.254873,,,,,,,
1500293032.110393,-1.612263,-0.149894,1.952462,2.591428,-0.956335,-0.654534,-0.987937,0.149334,0.040990,0.059470,0.215779,-0.347432,-45.507950,19.609650,12.989341,,,,,,,
1500293032.099817,-1.606467,-0.155630,1.924413,2.612231,-0.925391,-0.609152,-0.987286,0.155002,0.035232,0.058819,0.210110,-0.341675,-45.507950,19.609650,12.989341,,,,,,,
1500293032.120970,-1.614994,-0.145950,1.980711,2.563589,-0.941493,-0.688706,-0.988402,0.145432,0.043713,0.027831,0.201202,-0.315900,-45.510620,19.807150,12.676543,,,,,,,
1500293032.131548,-1.617512,-0.141984,2.008329,2.494408,-0.876104,-0.699377,-0.988857,0.141507,0.046228,0.019176,0.201373,-0.265406,-45.544952,19.934147,12.349965,,,,,,,
1500293032.142124,-1.622524,-0.136005,2.034705,2.420243,-0.798887,-0.683076,-0.989440,0.135586,0.051227,0.019760,0.207295,-0.270404,-45.544952,19.934147,12.349965,,,,,,,
1500293032.152702,-1.626779,-0.130170,2.060094,2.319160,-0.696199,-0.675206,-0.989986,0.129803,0.055480,0.020306,0.213077,-0.274658,-45.574677,20.023840,12.092537,,,,,,,
1500293032.163279,-1.630294,-0.124581,2.084460,2.226127,-0.605722,-0.653936,-0.990494,0.124259,0.059002,0.024460,0.204889,-0.232739,-45.678398,19.964445,11.795741,,,,,,,
1500293032.173855,-1.633445,-0.119096,2.107663,2.113081,-0.547708,-0.645015,-0.990969,0.118814,0.062165,0.024935,0.210333,-0.235901,-45.678398,19.964445,11.795741,,,,,,,
1500293032.184433,-1.633339,-0.116571,2.129813,1.977803,-0.471477,-0.644563,-0.991271,0.116307,0.062077,0.012634,0.211711,-0.196614,-45.743065,19.919979,11.618991,,,,,,,
,,,,,,,,,,,,,,,,46.907935,-94.376807,435.324951,0.660000,34.804688,1500293031.999921,
1500293032.195010,-1.633904,-0.113111,2.150531,1.863686,-0.395316,-0.639239,-0.991632,0.112870,0.062662,-0.012183,0.213867,-0.153178,-45.868896,19.920198,11.111470,,,,,,,
1500293032.205586,-1.635467,-0.107656,2.169705,1.735310,-0.331269,-0.627830,-0.992132,0.107448,0.064252,-0.011682,0.219288,-0.154767,-45.868896,19.920198,11.111470,,,,,,,
1500293032.216164,-1.635769,-0.103867,2.187553,1.596166,-0.275766,-0.605434,-0.992512,0.103681,0.064577,-0.035076,0.231753,-0.123842,-45.934570,19.920033,10.837092,,,,,,,
1500293032.226742,-1.636628,-0.098604,2.203919,1.473626,-0.223812,-0.592858,-0.992987,0.098444,0.065465,-0.034601,0.236990,-0.124730,-46.105457,19.762943,10.389774,,,,,,,
1500293032.237318,-1.637147,-0.093423,2.219134,1.372283,-0.169492,-0.577846,-0.993448,0.093287,0.066013,-0.034139,0.242147,-0.125278,-46.105457,19.762943,10.389774,,,,,,,
1500293032.247895,-1.637430,-0.088335,2.233088,1.243720,-0.145326,-0.562931,-0.993890,0.088221,0.066325,-0.066626,0.276281,-0.098796,-46.205261,19.631990,10.192814,,,,,,,
1500293032.258473,-1.638120,-0.083433,2.245122,1.051080,-0.168382,-0.526120,-0.994264,0.083336,0.067039,-0.145262,0.373421,-0.048545,-46.405754,19.346603,9.820876,,,,,,,
1500293032.269049,-1.639415,-0.078773,2.254816,0.826647,-0.198598,-0.494200,-0.994553,0.078691,0.068353,-0.144973,0.378065,-0.049859,-46.405754,19.346603,9.820876,,,,,,,
1500293032.279626,-1.640522,-0.073930,2.262103,0.593719,-0.138956,-0.514518,-0.994845,0.073863,0.069478,-0.164792,0.422551,-0.027669,-46.492493,19.194946,9.707562,,,,,,,
1500293032.290204,-1.640156,-0.068420,2.267249,0.398210,0.057396,-0.567348,-0.995261,0.068367,0.069142,-0.079140,0.409645,-0.053197,-46.668770,18.826183,9.583100,,,,,,,
1500293032.300780,-1.637149,-0.061802,2.270609,0.234256,0.339924,-0.671248,-0.995895,0.061763,0.066178,-0.078507,0.416250,-0.050232,-46.668770,18.826183,9.583100,,,,,,,
1500293032.311357,-1.631097,-0.053820,2.272486,0.097716,0.635908,-0.797147,-0.996737,0.053794,0.060177,0.065646,0.504387,-0.078442,-46.798523,18.568468,9.452245,,,,,,,
1500293032.321935,-1.622233,-0.044657,2.273353,0.017215,0.892863,-0.889001,-0.997682,0.044642,0.051363,0.066590,0.513539,-0.069627,-47.200405,17.836935,8.843074,,,,,,,
1500293032.332511,-1.611229,-0.035493,2.273955,0.022159,1.082062,-0.849069,-0.998553,0.035485,0.040396,0.067462,0.522696,-0.058661,-47.200405,17.836935,8.843074,,,,,,,
1500293032.343088,-1.598830,-0.027734,2.275083,0.108000,1.195220,-0.694511,-0.999223,0.027730,0.028019,0.293763,0.560054,-0.104420,-47.451752,17.393707,8.368072,,,,,,,
1500293032.353666,-1.585979,-0.021939,2.277533,0.261372,1.199267,-0.502538,-0.999644,0.021938,0.015178,0.431605,0.583852,-0.121135,-47.905914,16.670740,7.165504,,,,,,,
1500293032.364242,-1.574202,-0.018197,2.281878,0.454301,1.059578,-0.311200,-0.999829,0.018196,0.003405,0.431790,0.587593,-0.109362,-47.905914,16.670740,7.165504,,,,,,,
1500293032.374820,-1.564581,-0.015987,2.288114,0.628843,0.842034,-0.185016,-0.999853,0.015986,-0.006214,0.434774,0.614538,-0.075298,-48.070351,16.463169,6.514628,,,,,,,
1500293032.385397,-1.557483,-0.014515,2.295691,0.743872,0.602172,-0.117599,-0.999806,0.014514,-0.013312,0.366154,0.708081,0.037222,-48.259052,16.313028,5.402194,,,,,,,
1500293032.395973,-1.552715,-0.013439,2.303827,0.773312,0.394083,-0.079332,-0.999746,0.013439,-0.018078,0.366095,0.709157,0.041989,-48.259052,16.313028,5.402194,,,,,,,
1500293032.406551,-1.549802,-0.012941,2.312199,0.803732,0.225564,-0.011534,-0.999696,0.012940,-0.020991,0.366044,0.709655,0.044901,-48.307728,16.299023,4.993990,,,,,,,
1500293032.417129,-1.548237,-0.013403,2.321360,0.878749,0.109809,0.089474,-0.999656,0.013403,-0.022555,0.327521,0.814569,0.069766,-48.344189,16.351381,4.439196,,,,,,,
1500293032.427705,-1.547630,-0.015216,2.331706,1.011225,0.021435,0.224799,-0.999616,0.015215,-0.023162,0.327482,0.812757,0.070373,-48.344189,16.351381,4.439196,,,,,,,
1500293032.438282,-1.547805,-0.018421,2.343886,1.193089,-0.059869,0.372338,-0.999566,0.018420,-0.022985,0.287133,0.866544,0.049383,-48.326344,16.457439,4.236921,,,,,,,
1500293032.448859,-1.548438,-0.022705,2.357964,1.359495,-0.088542,0.446692,-0.999492,0.022703,-0.022351,0.248302,0.867464,0.120358,-48.208195,16.889170,3.867891,,,,,,,
1500293032.459435,-1.548879,-0.027505,2.373032,1.420331,-0.073332,0.490744,-0.999382,0.027501,-0.021907,0.248191,0.862666,0.119914,-48.208195,16.889170,3.867891,,,,,,,
1500293032.470013,-1.548985,-0.032682,2.387975,1.386947,-0.044704,0.532500,-0.999228,0.032676,-0.021798,0.319373,0.807534,0.233346,-48.121349,17.180222,3.662010,,,,,,,
1500293032.480591,-1.548435,-0.038614,2.402164,1.301350,0.021028,0.616067,-0.999005,0.038604,-0.022343,0.408123,0.765748,0.303105,-47.923889,17.813744,3.194648,,,,,,,
1500293032.491167,-1.547111,-0.046226,2.415230,1.187553,0.091935,0.795129,-0.998652,0.046209,-0.023658,0.407770,0.758143,0.304420,-47.923889,17.813744,3.194648,,,,,,,
1500293032.501744,-1.545174,-0.055864,2.427051,1.061791,0.141040,0.982678,-0.998112,0.055835,-0.025580,0.407231,0.748517,0.306342,-47.799747,18.188337,2.933108,,,,,,,
1500293032.512322,-1.543070,-0.067420,2.437743,0.958301,0.125007,1.160146,-0.997345,0.067369,-0.027660,0.428253,0.700819,0.297832,-47.435818,19.194405,2.377519,,,,,,,
1500293032.522898,-1.541457,-0.080589,2.447878,0.910394,0.060896,1.306768,-0.996325,0.080502,-0.029240,0.427234,0.687687,0.299412,-47.435818,19.194405,2.377519,,,,,,,
1500293032.533475,-1.540732,-0.094926,2.457632,0.871168,-0.041405,1.404277,-0.995048,0.094784,-0.029924,0.377494,0.659413,0.271868,-47.191254,19.816677,2.125963,,,,,,,
1500293032.544053,-1.541214,-0.110225,2.467252,0.861362,-0.172674,1.496743,-0.993496,0.110002,-0.029399,0.333157,0.632521,0.233332,-46.591579,21.221706,1.760287,,,,,,,
1500293032.554629,-1.543022,-0.126270,2.477023,0.881314,-0.318193,1.559752,-0.991656,0.125934,-0.027549,0.331317,0.616589,0.231483,-46.591579,21.221706,1.760287,,,,,,,
1500293032.565207,-1.545981,-0.142963,2.487132,0.915573,-0.438315,1.616733,-0.989493,0.142476,-0.024560,0.292457,0.571818,0.215081,-46.242584,21.979231,1.664750,,,,,,,
1500293032.575784,-1.549712,-0.160163,2.497544,0.939577,-0.519612,1.655529,-0.986982,0.159479,-0.020813,0.289945,0.554816,0.211334,-45.457146,23.563898,1.620305,,,,,,,
